text,label,product quality,reputation & heritage,customer service,social impact,ethical practices,sustainability
irmaktrk ayyildizumut btsforevertarmy btjeonjunkookfan btsarmykimtaehyung ridiekdro,product quality,1,0,0,0,0,0
strangerthingsfangirlhahahhahahahaha,product quality,1,0,0,0,0,0
joenjungkookie hahahaha cikamiyommmm,product quality,1,0,0,0,0,0
fire,product quality,1,0,0,0,0,0
clean bruh,product quality,1,0,0,0,0,0
ayee,product quality,1,0,0,0,0,0
reason go hard,product quality,1,0,0,0,0,0
amount time come back video,product quality,1,0,0,0,0,0
clean,product quality,1,0,0,0,0,0
come back video every awhile,product quality,1,0,0,0,0,0
bro get back dance tiktok please,product quality,1,0,0,0,0,0
guy whaaaatttt,product quality,1,0,0,0,0,0
year,product quality,1,0,0,0,0,0
pant everything,product quality,1,0,0,0,0,0
literally love style,product quality,1,0,0,0,0,0
sunglass,product quality,1,0,0,0,0,0
bag,product quality,1,0,0,0,0,0
star girl,product quality,1,0,0,0,0,0
size get,product quality,1,0,0,0,0,0
sunglass,product quality,1,0,0,0,0,0
loveeeee,product quality,1,0,0,0,0,0
outfit look classy,product quality,1,0,0,0,0,0
loveee,product quality,1,0,0,0,0,0
ella compra carsimo su novio slo le alcanza para regalarle tous hasta lo dijo sin emocin,product quality,1,0,0,0,0,0
claro ejemplo de cmo ser elegante,product quality,1,0,0,0,0,0
el mejor tip para tener clase e ostentar se puede ensear moda de un modo general de lo contrario se cae en un arribismo barato,product quality,1,0,0,0,0,0
yo mientras mi pulsera e una liga,product quality,1,0,0,0,0,0
demasiadas cosas aunque todo sea de marca hay q exagerar,product quality,1,0,0,0,0,0
mi probreza sali del chat hermoso todo,product quality,1,0,0,0,0,0
encant tu vestido el color,product quality,1,0,0,0,0,0
instagram priscyescoto,product quality,1,0,0,0,0,0
pris encanto la pulsera de len qu marca dijiste que era,product quality,1,0,0,0,0,0
quieres adoptar como mucho,product quality,1,0,0,0,0,0
amo yo quisiese chica quisiese pero pudiese,product quality,1,0,0,0,0,0
yo cambiara los accesorioszapatos son como colores de barnie,product quality,1,0,0,0,0,0
que malos gusto tienen la persona de los comentarios envidia te f increble hermosa,product quality,1,0,0,0,0,0
como te fue que te dijo quedaste muy linda,product quality,1,0,0,0,0,0
sper,product quality,1,0,0,0,0,0
que preciosa pero te vista buscando su aprobacin hate vstete para ti que te guste ti,product quality,1,0,0,0,0,0
el la bolsa quedaste divina,product quality,1,0,0,0,0,0
que cool energa transmites,product quality,1,0,0,0,0,0
q estilo porte de dama,product quality,1,0,0,0,0,0
ahora quiero ser como usted en un futuro,product quality,1,0,0,0,0,0
goat,product quality,1,0,0,0,0,0
bring carabao cup home conor,product quality,1,0,0,0,0,0
messi ronaldo,product quality,1,0,0,0,0,0
love ur energy da midfield bro,product quality,1,0,0,0,0,0
luv u hero,product quality,1,0,0,0,0,0
need fa cup sure,product quality,1,0,0,0,0,0
man love thanks wonderful playing,product quality,1,0,0,0,0,0
matter gallagher need win carabao cup chelsea fc home dont leave,product quality,1,0,0,0,0,0
follow,product quality,1,0,0,0,0,0
chelsea,product quality,1,0,0,0,0,0
quality immaculate mamaaaaaaaa,product quality,1,0,0,0,0,0
outfit pero na pawisin,product quality,1,0,0,0,0,0
pogi im huuuge fan work,product quality,1,0,0,0,0,0
every look u make napaka unique ganda im fan,product quality,1,0,0,0,0,0
haaayyy yung puso koooo,product quality,1,0,0,0,0,0
icon,product quality,1,0,0,0,0,0
happy see crush iamaafan icrushyou meshy,product quality,1,0,0,0,0,0
bet,product quality,1,0,0,0,0,0
looooove fit,product quality,1,0,0,0,0,0
slayyyy,product quality,1,0,0,0,0,0
deil de makyajsz maallah var,product quality,1,0,0,0,0,0
makyajsz yakkl aslnda,product quality,1,0,0,0,0,0
hay masallah,product quality,1,0,0,0,0,0
hem yakkl hem gzel,product quality,1,0,0,0,0,0
akam akambune enerji iimden geldi cilginsin man,product quality,1,0,0,0,0,0
diye beenn,product quality,1,0,0,0,0,0
nolcak bolee,product quality,1,0,0,0,0,0
lan ben buna niye takildim,product quality,1,0,0,0,0,0
diye ben,product quality,1,0,0,0,0,0
hoooaaayyy maaalllllaaaaahhh,product quality,1,0,0,0,0,0
nan,nan,0,0,0,0,0,0
nan,nan,0,0,0,0,0,0
nan,nan,0,0,0,0,0,0
nan,nan,0,0,0,0,0,0
nan,nan,0,0,0,0,0,0
nan,nan,0,0,0,0,0,0
nan,nan,0,0,0,0,0,0
nan,nan,0,0,0,0,0,0
nan,nan,0,0,0,0,0,0
narak jung,product quality,1,0,0,0,0,0
elle et son styliste c tjrs un flow pendant le dfils zro flop tt lui va mais ya tjrs un plus sur elle c fou,product quality,1,0,0,0,0,0
zendaya,product quality,1,0,0,0,0,0
elle est incroyable elle tape dans le mille chaque fois,product quality,1,0,0,0,0,0
tout ce que zendaya touche devient de lor,product quality,1,0,0,0,0,0
tout ce quelle met lui va,product quality,1,0,0,0,0,0
z,product quality,1,0,0,0,0,0
vraiment trop hte de voir s prochains look,product quality,1,0,0,0,0,0
tjr point z,product quality,1,0,0,0,0,0
elle slay tellement,product quality,1,0,0,0,0,0
oui elle est incroyable,product quality,1,0,0,0,0,0
everything haul chef kiss,product quality,1,0,0,0,0,0
nan,nan,0,0,0,0,0,0
loveitttt,product quality,1,0,0,0,0,0
parece mary popins sacando bolsas otras bolsas,product quality,1,0,0,0,0,0
la bottega e hermosa,product quality,1,0,0,0,0,0
todo est hermoso decreto hacer algn da unos compras cuando vaya europa,product quality,1,0,0,0,0,0
ame todo fan de tu estilo,product quality,1,0,0,0,0,0
el bodysuit e de wolford,product quality,1,0,0,0,0,0
dream comprarme todo eso en un viaje,product quality,1,0,0,0,0,0
ameeee,product quality,1,0,0,0,0,0
helloooo end,product quality,1,0,0,0,0,0
face expression,product quality,1,0,0,0,0,0
lol he like okay ill change card,product quality,1,0,0,0,0,0
face make,product quality,1,0,0,0,0,0
lip,product quality,1,0,0,0,0,0
got real quick like need change card,product quality,1,0,0,0,0,0
grabbed phone end,product quality,1,0,0,0,0,0
si stoke,product quality,1,0,0,0,0,0
pointer finger,product quality,1,0,0,0,0,0
fact yall got spend bag,product quality,1,0,0,0,0,0
needle pant go crazy,product quality,1,0,0,0,0,0
nan,nan,0,0,0,0,0,0
omg,product quality,1,0,0,0,0,0
w,product quality,1,0,0,0,0,0
w,product quality,1,0,0,0,0,0
nan,nan,0,0,0,0,0,0
lol thats even bottega box,product quality,1,0,0,0,0,0
bummyscrtts,product quality,1,0,0,0,0,0
family guy im peter pourin liter,product quality,1,0,0,0,0,0
id hoodie,product quality,1,0,0,0,0,0
oh ginny father happy made gryffindor,product quality,1,0,0,0,0,0
hahahahah mygod thats funny hahahahaha,product quality,1,0,0,0,0,0
order harry potter chanel store,product quality,1,0,0,0,0,0
hahahhaa best thing ive seen today love,product quality,1,0,0,0,0,0
even voice well,product quality,1,0,0,0,0,0
howlerfrom ur bank account,product quality,1,0,0,0,0,0
ive finally made hp tik tok couldnt happier,product quality,1,0,0,0,0,0
called chanel origami bag like call poussey pouch,product quality,1,0,0,0,0,0
need,product quality,1,0,0,0,0,0
feel like rich people parent would sending hogwarts,product quality,1,0,0,0,0,0
hated ever since saffron barker,product quality,1,0,0,0,0,0
look like something mum put wash tablet wash,product quality,1,0,0,0,0,0
feel like box look slightly cheap compared good quality shoe,product quality,1,0,0,0,0,0
big,product quality,1,0,0,0,0,0
sorry,product quality,1,0,0,0,0,0
look much better cant tell much want,product quality,1,0,0,0,0,0
brought prada bag selfridges yesterday find kind lleather forgot ask,product quality,1,0,0,0,0,0
want,product quality,1,0,0,0,0,0
perri platypus,product quality,1,0,0,0,0,0
fave brand ever,product quality,1,0,0,0,0,0
sprinkle sprinkle method,product quality,1,0,0,0,0,0
ok like perfect match he gentleman,product quality,1,0,0,0,0,0
wife watching,product quality,1,0,0,0,0,0
sprinkle sprinkle want make happy,product quality,1,0,0,0,0,0
know pick right men tho,product quality,1,0,0,0,0,0
look handsomeyou,product quality,1,0,0,0,0,0
he fine,product quality,1,0,0,0,0,0
used sprinkle sprinkle method,product quality,1,0,0,0,0,0
u dont date,product quality,1,0,0,0,0,0
bby cant even get something dollar tree,product quality,1,0,0,0,0,0
wasnt expecting color change,product quality,1,0,0,0,0,0
omfg didnt trust process surprised fr,product quality,1,0,0,0,0,0
oh god im obsessed,product quality,1,0,0,0,0,0
wait please tell wrote color brand,product quality,1,0,0,0,0,0
thought like holding bug something,product quality,1,0,0,0,0,0
yo,product quality,1,0,0,0,0,0
u get ur nail like,product quality,1,0,0,0,0,0
polish called,product quality,1,0,0,0,0,0
skylerposter ur next nail,product quality,1,0,0,0,0,0
opened comment red,product quality,1,0,0,0,0,0
person actually cared abt woman empowerment fashion industry cry,product quality,1,0,0,0,0,0
see boy get pregnant one sign,product quality,1,0,0,0,0,0
genius pure art would spend hour watching show one best designer ever lived,product quality,1,0,0,0,0,0
one idolsrip,product quality,1,0,0,0,0,0
roman im ashamed gospel god power god salvation everyone belief,product quality,1,0,0,0,0,0
legend,product quality,1,0,0,0,0,0
nan,nan,0,0,0,0,0,0
live rockwhat miss,product quality,1,0,0,0,0,0
nan,nan,0,0,0,0,0,0
im dash think nice boy get pregnant,product quality,1,0,0,0,0,0
name chanel oberlin,product quality,1,0,0,0,0,0
one talking voice,product quality,1,0,0,0,0,0
show name scream queen,product quality,1,0,0,0,0,0
name chanel oberlin,product quality,1,0,0,0,0,0
ariana,product quality,1,0,0,0,0,0
whats called burkey,product quality,1,0,0,0,0,0
loved chanel much sad dieeed,product quality,1,0,0,0,0,0
call,product quality,1,0,0,0,0,0
sound dead,product quality,1,0,0,0,0,0
isabelle liv elena love scream queen remember watching first came,product quality,1,0,0,0,0,0
definition man man man,product quality,1,0,0,0,0,0
imma get done know thats right unc,product quality,1,0,0,0,0,0
loooves man,product quality,1,0,0,0,0,0
act young love,product quality,1,0,0,0,0,0
love mannnn,product quality,1,0,0,0,0,0
nothing,product quality,1,0,0,0,0,0
man old,product quality,1,0,0,0,0,0
geeekkkkeedddd,product quality,1,0,0,0,0,0
boo finna year,product quality,1,0,0,0,0,0
man man manlove,product quality,1,0,0,0,0,0
hell nah,product quality,1,0,0,0,0,0
bro,product quality,1,0,0,0,0,0
shat shoe,product quality,1,0,0,0,0,0
roar,product quality,1,0,0,0,0,0
lace pro,product quality,1,0,0,0,0,0
cool must try,product quality,1,0,0,0,0,0
thats fye,product quality,1,0,0,0,0,0
nan,nan,0,0,0,0,0,0
nan,nan,0,0,0,0,0,0
nan,nan,0,0,0,0,0,0
girl need paying awesome level content creation,product quality,1,0,0,0,0,0
person,product quality,1,0,0,0,0,0
louis vuitton,product quality,1,0,0,0,0,0
meanwhile brand overpaying company model send much get similar result smh,product quality,1,0,0,0,0,0
video edit photo,product quality,1,0,0,0,0,0
im honestly speechless,product quality,1,0,0,0,0,0
girl youre awesome,product quality,1,0,0,0,0,0
versace pls,product quality,1,0,0,0,0,0
nan,nan,0,0,0,0,0,0
wooooww,product quality,1,0,0,0,0,0
wanna girl mom bad,product quality,1,0,0,0,0,0
wantttttt available shein,product quality,1,0,0,0,0,0
wanna girl mom bad im afraid childbirth,product quality,1,0,0,0,0,0
nobody talking ab lash,product quality,1,0,0,0,0,0
omg who lash tech,product quality,1,0,0,0,0,0
dont like amount save tbh,product quality,1,0,0,0,0,0
beautiful lash,product quality,1,0,0,0,0,0
girl mom,product quality,1,0,0,0,0,0
longer lash,product quality,1,0,0,0,0,0
im dying girl mom badly,product quality,1,0,0,0,0,0
get kick like,product quality,1,0,0,0,0,0
cwalk clean walk cryp walk,product quality,1,0,0,0,0,0
instruction unclear doctor removing bottle stomach right,product quality,1,0,0,0,0,0
fact tried walk,product quality,1,0,0,0,0,0
well flying car,product quality,1,0,0,0,0,0
louboutin louis vuitton,product quality,1,0,0,0,0,0
aloe vera actually tends clean thing,product quality,1,0,0,0,0,0
telling kid achilles,product quality,1,0,0,0,0,0
anyone,product quality,1,0,0,0,0,0
laugh hard,product quality,1,0,0,0,0,0
talkin bout political economic state world right,product quality,1,0,0,0,0,0
beautiful young man,product quality,1,0,0,0,0,0
kind loving awwww,product quality,1,0,0,0,0,0
reminds much jeremiah fisher idk,product quality,1,0,0,0,0,0
polite awww,product quality,1,0,0,0,0,0
always full jolly joy respect young man sweet always smilin,product quality,1,0,0,0,0,0
aww he sweet,product quality,1,0,0,0,0,0
kind smile face,product quality,1,0,0,0,0,0
walk nicely interestingly dressed,product quality,1,0,0,0,0,0
help many,product quality,1,0,0,0,0,0
jimin joke yaaalllll,product quality,1,0,0,0,0,0
jhope look nice,product quality,1,0,0,0,0,0
jimin hit diff,product quality,1,0,0,0,0,0
jimin stan like,product quality,1,0,0,0,0,0
rmmmm handsome,product quality,1,0,0,0,0,0
karmys gonna see,product quality,1,0,0,0,0,0
omgggg taehyungggggg,product quality,1,0,0,0,0,0
jin trying kword,product quality,1,0,0,0,0,0
omg jimin,product quality,1,0,0,0,0,0
taehyung look cool,product quality,1,0,0,0,0,0
mine still store,product quality,1,0,0,0,0,0
called poor,product quality,1,0,0,0,0,0
cant even afford keychain,product quality,1,0,0,0,0,0
awww smile end,product quality,1,0,0,0,0,0
louis vuitton collection,product quality,1,0,0,0,0,0
fav,product quality,1,0,0,0,0,0
love bret youre literally fav,product quality,1,0,0,0,0,0
peerriooddd,product quality,1,0,0,0,0,0
omggg remember bag instagram sooooooooooo long ago cleo,product quality,1,0,0,0,0,0
ouh rich rich,product quality,1,0,0,0,0,0
inside louis vuitton hotel,product quality,1,0,0,0,0,0
come complimentary bag,product quality,1,0,0,0,0,0
look like luxury prison,product quality,1,0,0,0,0,0
rich getting richer poor getting poorer,product quality,1,0,0,0,0,0
could go vacation k,product quality,1,0,0,0,0,0
least window,product quality,1,0,0,0,0,0
buddy living inside suitcase,product quality,1,0,0,0,0,0
look like something id build minecraft tbh,product quality,1,0,0,0,0,0
window,product quality,1,0,0,0,0,0
dont need louis vuitton hotel,product quality,1,0,0,0,0,0
damn wrapping thought gonna sit forever,product quality,1,0,0,0,0,0
chanel bag literally like,product quality,1,0,0,0,0,0
genuinely excited grateful made night,product quality,1,0,0,0,0,0
louis vuitton bag right next,product quality,1,0,0,0,0,0
mkay parent seem like sweetest,product quality,1,0,0,0,0,0
packaging wonder theyre expensive,product quality,1,0,0,0,0,0
opened like kfc,product quality,1,0,0,0,0,0
im hear cant even buy bread im hungry,product quality,1,0,0,0,0,0
lookk bag,product quality,1,0,0,0,0,0
omg thats insane like congrats dude,product quality,1,0,0,0,0,0
nan,nan,0,0,0,0,0,0
nan,nan,0,0,0,0,0,0
beautiful,product quality,1,0,0,0,0,0
nan,nan,0,0,0,0,0,0
nan,nan,0,0,0,0,0,0
nan,nan,0,0,0,0,0,0
nan,nan,0,0,0,0,0,0
nan,nan,0,0,0,0,0,0
nan,nan,0,0,0,0,0,0
nan,nan,0,0,0,0,0,0
thatll thank u,product quality,1,0,0,0,0,0
cant wait buy rep lmao,product quality,1,0,0,0,0,0
nan,nan,0,0,0,0,0,0
arm leg thanks,product quality,1,0,0,0,0,0
bro sell,product quality,1,0,0,0,0,0
beautiful see care attention given making perfect music backdrop,product quality,1,0,0,0,0,0
neeeed sponge bob,product quality,1,0,0,0,0,0
idk one,product quality,1,0,0,0,0,0
need asap,product quality,1,0,0,0,0,0
give pair free,product quality,1,0,0,0,0,0
wanna buy first guy,product quality,1,0,0,0,0,0
leaving cent store,product quality,1,0,0,0,0,0
wanna buy first one,product quality,1,0,0,0,0,0
must nice,product quality,1,0,0,0,0,0
purchased michael kor bag tj maxx,product quality,1,0,0,0,0,0
coming ross bf carry stuff,product quality,1,0,0,0,0,0
yall know stuff yeah shes shopper people basically maid rich people shop gt time use service,customer service,0,0,1,0,0,0
shes personal shopper guy,product quality,1,0,0,0,0,0
none give real happiness,product quality,1,0,0,0,0,0
first one,product quality,1,0,0,0,0,0
louis vuittons lmaoooooo get gewl,product quality,1,0,0,0,0,0
haha mean louboutins,product quality,1,0,0,0,0,0
tho look like nevermind,product quality,1,0,0,0,0,0
christian louboutin louboutins,product quality,1,0,0,0,0,0
wait song actually say walk mile lou vuittons,product quality,1,0,0,0,0,0
thats enough tiktok today,product quality,1,0,0,0,0,0
theresjellybeansinmyass louis vuittons,product quality,1,0,0,0,0,0
blow,product quality,1,0,0,0,0,0
urbanchaos new shoe,product quality,1,0,0,0,0,0
comfortable doe,product quality,1,0,0,0,0,0
want confidence,product quality,1,0,0,0,0,0
cant even commit painting canvas,product quality,1,0,0,0,0,0
wouldnt trust mama,product quality,1,0,0,0,0,0
yeah sorry thats way expensive canvas,product quality,1,0,0,0,0,0
careful spongebob careful spongebob careful spongebob,product quality,1,0,0,0,0,0
thought edgar allan poe second,product quality,1,0,0,0,0,0
value product much want,product quality,1,0,0,0,0,0
work lv directly,product quality,1,0,0,0,0,0
last time went louis vuitton lady mesmerized,product quality,1,0,0,0,0,0
oh brave brave,product quality,1,0,0,0,0,0
get high,product quality,1,0,0,0,0,0
whole fam,product quality,1,0,0,0,0,0
need tutorial,product quality,1,0,0,0,0,0
john confess sin faithful forgive u sin cleanse u unrighteousness,product quality,1,0,0,0,0,0
lmfaoooo,product quality,1,0,0,0,0,0
