Text,brand_label,emotion_label
"finally someone gets gucci aesthetic,",['reputation & heritage'],['love']
"never makes bad outfit,",['product quality'],['bad']
"rick owens amazing,","['product quality', 'reputation & heritage']",['amazing']
"youre cool,",['reputation & heritage'],['love']
"cant even afford go store,",['customer service'],['disappointed']
"buy jackets wearing love,",['product quality'],['love']
"real ones remember boots bratz,",['reputation & heritage'],['love']
"pov forgot eat go school,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['disappointed']
"thought fight omg,",['reputation & heritage'],['horrible']
"main character vibes,",['reputation & heritage'],['love']
"caught bf gurl,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"bros going superhero convention,",['reputation & heritage'],['excited']
"honey ny supersuit,",['product quality'],['love']
"fit cool gives racecar driver vibes danny phantom vibes well done sir,",['product quality'],['love']
"personally like get clothes 3,",['product quality'],['like']
"follow,",['reputation & heritage'],['excited']
"yyooooooo thats nice fit im jealous,",['product quality'],['love']
"love tha fit,",['product quality'],['love']
"literally perfect shade,",['product quality'],['love']
"problem dont occasion wear,",['product quality'],['disappointed']
"like stiff 8th showed like dayuuuummmm,",['product quality'],['excited']
"designers wear designs btw collections looks amazing,",['product quality'],['amazing']
"unpopular opinion givenchy boots ugly hell,",['product quality'],['horrible']
"wish list,",['product quality'],['love']
"werid fact james charles said shes rudest celebrity worked makeup,",['reputation & heritage'],['bad']
"rich see said send bill shes queennn,",['reputation & heritage'],['love']
"least shes paying,",['customer service'],['neutral']
"shes one beautiful people world opinion,",['reputation & heritage'],['love']
"cheryl blossom taught well,",['reputation & heritage'],['love']
"wife looks beautiful like always,",['product quality'],['love']
"slays every day fr,",['reputation & heritage'],['love']
"oh ning ning understood assignment,",['reputation & heritage'],['excited']
"always ningning slaying pointed heels,",['product quality'],['love']
"long periods time heels walk like ankles probably hurt long period elevation,",['product quality'],['bad']
"hat match shirt shirt match belt belt match cash dip lean swag,",['product quality'],['excited']
"hits really hard,",['product quality'],['bad']
"offence rick owens look lil goofy next converse,",['product quality'],['bad']
"something expensive doesnt mean look nice though,",['product quality'],['disappointed']
"youre wearing mcdonalds shoes,",['product quality'],['horrible']
"ok work alex consani trust,",['reputation & heritage'],['trust']
"fact shes 511 looks tall,",['reputation & heritage'],['love']
"yall boots sitting,",['product quality'],['bad']
"death inflatable shoe love herr,",['product quality'],['love']
"sound realness babe,",['reputation & heritage'],['love']
"shes funny lmaooo,",['reputation & heritage'],['excited']
"power anna wintour hold fashion industry joke,",['reputation & heritage'],['horrible']
"fact leads fashion industry incredible,",['reputation & heritage'],['incredible']
"fact still finished show nice gesture,",['customer service'],['love']
"powerful woman fashion industry,",['reputation & heritage'],['love']
"made huge impact fashion industry love,","['reputation & heritage', 'social impact']",['love']
"need someone understands theatre production explain make happen,",['customer service'],['disappointed']
"amazing still sure googling kabuki sniffer though,",['product quality'],['amazing']
"casually unlocked portal another dimension biggie,",['reputation & heritage'],['excited']
"whats happening background curtain pulled reverberating please help,",['customer service'],['disappointed']
"incredible,",['product quality'],['amazing']
"imagine casually making reese witherspoon invisible,",['reputation & heritage'],['amazed']
"way theyre like flocking every move like birds funny period zendaya,",['customer service'],['amused']
"sometimes cant believe singing song trips every time,",['reputation & heritage'],['love']
"dont get hype around zendaya yes disney fans shes ordinarily beautiful acting best,",['reputation & heritage'],['disappointed']
"every time see zendaya page instantly melt,",['reputation & heritage'],['love']
"shots worth money,",['product quality'],['love']
"would cry actually,",['customer service'],['disappointed']
"shes girl,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['love']
"extremely rare fendi w,",['reputation & heritage'],['love']
"would banned germany,",['reputation & heritage'],['disappointed']
"whaat thats cool,",['reputation & heritage'],['excited']
"saw snapchat first,",['reputation & heritage'],['excited']
"hey homewrecker,",['customer service'],['hate']
"people dont know shes saying,",['reputation & heritage'],['disappointed']
"drama sound please,",['reputation & heritage'],['excited']
"hes definitely drunk friend always wants dance one song leaving club,",['customer service'],['excited']
"every single girl group one friend,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"every timeeee,",['customer service'],['disappointed']
"pup sunroof barking let friends know hes way,",['customer service'],['excited']
"love theres many variations boots,",['product quality'],['love']
"nathi things arent nice,",['product quality'],['bad']
"homophobic something like,",['ethical practices'],['horrible']
"thinking sheets mind went completely different thought,",['product quality'],['disappointed']
"know im thinking,",['reputation & heritage'],['disappointed']
"bro trying uncover map treasure,",['reputation & heritage'],['excited']
"kanye west bout give yall shout,",['reputation & heritage'],['excited']
"want collab,",['reputation & heritage'],['excited']
"outfits great transitions,",['product quality'],['great']
"versace look everything,",['reputation & heritage'],['love']
"help goimg di watch motogp watch f1,",['customer service'],['excited']
"best trophy concept,",['reputation & heritage'],['love']
"much hashtags need,",['reputation & heritage'],['neutral']
"miss battling together,",['customer service'],['love']
"shes actually aging backwards,",['reputation & heritage'],['amazed']
"move way,",['customer service'],['horrible']
"googled anne hathaway paris legit kween,",['reputation & heritage'],['love']
"anne hathaway always pretty attractive version,",['reputation & heritage'],['love']
"oh knows looks good,",['product quality'],['love']
"love w anne hathaway,",['reputation & heritage'],['love']
"literally perfect perfect thing,",['product quality'],['love']
"first second leg kick shots rest lame,",['product quality'],['bad']
"selfie lee minho im jealous right,",['reputation & heritage'],['jealous']
"salute security guard supportive,",['customer service'],['love']
"omg bodyguard also knowss,",['reputation & heritage'],['excited']
"literally first love,",['product quality'],['love']
"wheres selfie,",['customer service'],['disappointed']
"told mom us,",['customer service'],['disappointed']
"wow nails dont know forgive love,",['customer service'],['love']
"shes gorgeous,",['reputation & heritage'],['love']
"wife fine,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']","['love', 'great', 'amazing', 'impressed', 'thrilled', 'excited', 'horrible', 'bad', 'disappointed', 'terrible', 'worse', 'hate']"
"shes fine,","['product quality', 'reputation & heritage', 'customer service', 'social impact', 'ethical practices', 'sustainability']",['love']
"victoria secret bombshell isle best,",['product quality'],['love']
"love things perfumes,",['product quality'],['love']
"really want see jenna badly wanting see 10 years never,",['customer service'],['excited']
"shes pretty,",['reputation & heritage'],['love']
"shes beautiful,",['reputation & heritage'],['love']
"really want meet sm,",['customer service'],['excited']
"girl back lmao tryna get picture,",['customer service'],['excited']
